Gene_Name	Gene_Start__bp_	Gene_End__bp_	Chromosome_Name	Strand	Enzyme	EC	RXN	Locally Duplicated	LD_ClusterIds	Stepsize 3, Top 5%	Amines and Polyamines Metabolism	Amino Acids Metabolism	Carbohydrates Metabolism	Cofactors Metabolism	Detoxification Metabolism	Energy Metabolism	Fatty Acids and Lipids Metabolism	Hormones Metabolism	Inorganic Nutrients Metabolism	Nitrogen-Containing Compounds	Nucleotides Metabolism	Phenylpropanoid Derivatives	Polyketides	Primary-Specialized Interface Metabolism	Redox Metabolism	Specialized Metabolism	Sugar Derivatives	Terpenoids	Signature Tailoring Enzyme Class	Signature or Tailoring
e_gw1.8.275.1	1029376	1031589	scaffold_8	-1	0			0	MCL_160	C827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4296_g	1037004	1040751	scaffold_8	-1	1	EC-1.4.1.3	GLUTAMATE-DEHYDROGENASE-NADP+-RXN	0	MCL_4442	C827	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4297_g	1040944	1042235	scaffold_8	1	0			0	MCL_968		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80180	1042694	1046220	scaffold_8	-1	0			0	MCL_1206		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.383.1	1048121	1048903	scaffold_8	1	0			0	MCL_986		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.422.1	1051086	1051495	scaffold_8	-1	0			0	MCL_163		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_80247	1056475	1058503	scaffold_8	1	0			0	MCL_1184		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80075	1060198	1061123	scaffold_8	1	0			0	MCL_5030		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_80249	1061293	1069493	scaffold_8	-1	1	EC-1.4.3.21	RXN-9597	0	MCL_755		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80133	1069978	1072167	scaffold_8	1	0			0	MCL_7398		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80185	1072769	1075472	scaffold_8	-1	1	EC-2.4.1	RXN3O-663	0	MCL_3656		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	glycosyltransferase	tailoring
fgenesh1_pg.8_#_137	1075826	1084153	scaffold_8	1	0			0	MCL_466		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80187	1084956	1087107	scaffold_8	-1	0			0	MCL_878		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4306_g	1088214	1094696	scaffold_8	1	0			0	MCL_1861		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_80255	1097101	1098909	scaffold_8	1	0			0	MCL_8753		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_80257	1099656	1101362	scaffold_8	1	0			0	MCL_1140		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80191	1101990	1106098	scaffold_8	-1	0			0	MCL_4971		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80140	1106507	1107970	scaffold_8	1	0			0	MCL_452		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_143	1108189	1110253	scaffold_8	-1	0			0	MCL_1342		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.407.1	1110919	1111537	scaffold_8	1	0			0	MCL_8744		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_70_#_1602_1_CBOZ_CBPA	1112745	1113722	scaffold_8	1	0			0	MCL_8722		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80143	1114054	1117231	scaffold_8	-1	0			0	MCL_2408		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80144	1117485	1123906	scaffold_8	1	0			0	MCL_544		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_73_#_2403_1_CBOZ_CBPA	1125533	1126499	scaffold_8	1	0			0	MCL_2028		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80080	1126853	1129493	scaffold_8	1	0			0	MCL_762		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80081	1130464	1132672	scaffold_8	-1	0			0	MCL_890		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80082	1132946	1135331	scaffold_8	1	0			0	MCL_7114		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.8_#_86	1136457	1140722	scaffold_8	-1	0			0	MCL_4918		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.433.1	1144583	1144894	scaffold_8	1	0			0	MCL_2595		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80084	1150337	1153101	scaffold_8	1	0			0	MCL_8759		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80201	1161763	1166679	scaffold_8	-1	0			0	MCL_2200		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4320_g	1168018	1170277	scaffold_8	1	1	EC-2.4.1.37	2.4.1.37-RXN	0	MCL_4162	C828	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	glycosyltransferase	tailoring
estExt_fgenesh1_pg.C_80152	1172241	1178642	scaffold_8	-1	1		RXN-9615	0	MCL_4848	C828	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80153	1179699	1192762	scaffold_8	1	1	EC-1.14.14.1	UNSPECIFIC-MONOOXYGENASE-RXN	0	MCL_542	C828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P450	tailoring
estExt_Genemark1.C_80205	1192894	1195902	scaffold_8	-1	0			0	MCL_8847		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.8.470.1	1196053	1196456	scaffold_8	-1	0			0	MCL_8836		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.8.449.1	1196930	1197357	scaffold_8	1	0			0	MCL_543		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_80281	1197647	1203505	scaffold_8	-1	0			0	MCL_790		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.258.1	1204221	1205954	scaffold_8	1	0			0	MCL_2353		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80209	1206150	1208284	scaffold_8	-1	0			0	MCL_8804		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4328_g	1210461	1210946	scaffold_8	-1	0			0	MCL_1634		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80157	1211867	1218494	scaffold_8	1	0			0	MCL_200		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.203.1	1219797	1221822	scaffold_8	-1	1	EC-1.2.4.1	RXN0-1134, RXN-12583, RXN-12508	0	MCL_4541	C829	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4331_g	1222631	1224556	scaffold_8	-1	1	EC-1.2.4.1	RXN0-1134, RXN-12583, RXN-12508	0	MCL_4541	C829	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80093	1225604	1227160	scaffold_8	1	0			0	MCL_6227	C829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80160	1227143	1243395	scaffold_8	-1	1	EC-1.1.1.40	MALIC-NADP-RXN	0	MCL_1082	C829	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_80301	1243759	1246727	scaffold_8	1	0			0	MCL_1371		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80218	1247359	1250789	scaffold_8	-1	0			0	MCL_3418		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.3.1	1258287	1264022	scaffold_8	-1	0			0	MCL_8781		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4338_g	1265760	1270340	scaffold_8	-1	0			0	MCL_7993		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4339_g	1271924	1274194	scaffold_8	1	0			0	MCL_2569		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_82_#_5128_0_CBOZ9847.g1_CBOZ_CBPA	1274470	1275134	scaffold_8	-1	0			0	MCL_8810		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80166	1275225	1277959	scaffold_8	-1	0			0	MCL_1815		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_83_#_2916_1_CBOZ_CBPA	1278114	1281178	scaffold_8	1	1	EC-2.3.1.86, EC-2.3.1.85, EC-1.1.1.100	3-OXOACYL-ACP-REDUCT-RXN	0	MCL_539		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	acyltransferase	tailoring
Genemark1.4342_g	1281934	1284711	scaffold_8	-1	0			0	MCL_4876		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4343_g	1285460	1288621	scaffold_8	1	0			0	MCL_8172		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.443.1	1290017	1290605	scaffold_8	-1	0			0	MCL_8856		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_84_#_2027_1_CBOZ_CBPA	1291169	1293096	scaffold_8	1	0			0	MCL_1855		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.396.1	1295594	1296517	scaffold_8	1	0			0	MCL_8827		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.96.1	1301494	1305160	scaffold_8	-1	1	EC-1.5.3.17	RXN-9015	0	MCL_558		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80100	1307028	1308845	scaffold_8	-1	0			0	MCL_8776		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.8.436.1	1310207	1310890	scaffold_8	1	0			0	MCL_112		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.101.1	1312738	1317047	scaffold_8	-1	0			0	MCL_489		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4350_g	1328154	1347957	scaffold_8	-1	0			0	MCL_743		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_80316	1348701	1350662	scaffold_8	1	0			0	MCL_1232		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4352_g	1350944	1361345	scaffold_8	-1	0			0	MCL_519		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4353_g	1361616	1362463	scaffold_8	1	0			0	MCL_8766		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.219.1	1363068	1365566	scaffold_8	-1	1	EC-1.1.1.62, EC-1.1.1.146, EC-1.1.1	ESTRADIOL-17-BETA-DEHYDROGENASE-RXN, 11-BETA-HYDROXYSTEROID-DEHYDROGENASE-RXN, RXN-12085	0	MCL_540		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		
Genemark1.4355_g	1366463	1368912	scaffold_8	1	0			0	MCL_438		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_181	1369714	1371863	scaffold_8	-1	0			0	MCL_984		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80180	1373598	1379163	scaffold_8	1	1	EC-1.14.15.17	RXN-7740, RXN-17252	0	MCL_906		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80102	1382407	1389566	scaffold_8	-1	0			0	MCL_2422		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_80325	1390619	1394095	scaffold_8	1	1	EC-3.5.3.12	AGMATINE-DEIMINASE-RXN	0	MCL_5337		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4360_g	1395313	1397837	scaffold_8	1	0			0	MCL_957		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.248.1	1399205	1401337	scaffold_8	-1	0			0	MCL_4983		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_89_#_1142_1_CBOZ_CBPA	1402102	1403439	scaffold_8	1	0			0	MCL_8774		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80244	1403581	1410507	scaffold_8	-1	0			0	MCL_257		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4363_g	1411561	1417015	scaffold_8	1	0			0	MCL_4080		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4364_g	1417774	1420138	scaffold_8	-1	1	EC-3.1.3.2	ACID-PHOSPHATASE-RXN	0	MCL_8728		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_189	1420782	1422230	scaffold_8	1	0			0	MCL_248		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_90_#_344_1_CBOZ_CBPA	1423181	1424498	scaffold_8	-1	0			0	MCL_639		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80248	1424649	1427857	scaffold_8	-1	0			0	MCL_378		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_80334	1428029	1432137	scaffold_8	1	1	EC-2.6.1.44	ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	0	MCL_5373		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80250	1432773	1438632	scaffold_8	1	0			0	MCL_1024		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.8_#_110	1442183	1447621	scaffold_8	-1	1	EC-5.2.1.13, EC-5.2.1	RXN-8042, RXN-11400	0	MCL_2757		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1		
Genemark1.4371_g	1449468	1458136	scaffold_8	-1	0			0	MCL_5923		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4372_g	1462422	1464440	scaffold_8	1	1	EC-3.1.1.47	3.1.1.47-RXN	0	MCL_3974		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4373_g	1464504	1465908	scaffold_8	-1	0			0	MCL_8808		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80193	1467625	1471524	scaffold_8	1	0			0	MCL_642		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_80344	1471995	1476732	scaffold_8	-1	0			0	MCL_986		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4376_g	1478637	1485142	scaffold_8	1	1	EC-3.1.1.3	TRIACYLGLYCEROL-LIPASE-RXN	0	MCL_1952		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
gw1.8.205.1	1487580	1489463	scaffold_8	1	0			0	MCL_214		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80196	1491804	1494199	scaffold_8	1	0			0	MCL_8773		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.8.285.1	1498413	1499707	scaffold_8	-1	0			0	MCL_2363		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_200	1500690	1502158	scaffold_8	1	1	EC-1.6.2.2	CYTOCHROME-B5-REDUCTASE-RXN	0	MCL_2992		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_201	1503242	1507282	scaffold_8	1	0			0	MCL_4987		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4382_g	1507576	1508187	scaffold_8	1	0			0	MCL_6382		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80265	1508643	1510509	scaffold_8	-1	0			0	MCL_1969		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4384_g	1511716	1521133	scaffold_8	1	0			0	MCL_648		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4385_g	1521438	1524287	scaffold_8	-1	0			0	MCL_3013		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4386_g	1525826	1532341	scaffold_8	-1	0			0	MCL_894		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4387_g	1533605	1534146	scaffold_8	1	0			0	MCL_3940		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_206	1536074	1536617	scaffold_8	1	0			0	MCL_8854		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4389_g	1537284	1540495	scaffold_8	-1	0			0	MCL_3148		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80272	1541048	1546249	scaffold_8	-1	0			0	MCL_985		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4391_g	1547346	1553403	scaffold_8	1	0			0	MCL_1266		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80109	1553613	1565065	scaffold_8	-1	0			0	MCL_8717		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80208	1565867	1568058	scaffold_8	1	1	EC-1.1.1.294	RXN-7678	0	MCL_2094		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.343.1	1568612	1570280	scaffold_8	-1	0			0	MCL_7718		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80278	1570533	1572558	scaffold_8	1	0			0	MCL_8797		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.404.1	1574338	1575555	scaffold_8	1	0			0	MCL_1835		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80111	1579417	1582713	scaffold_8	1	0			0	MCL_1021		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_214	1583978	1585207	scaffold_8	-1	0			0	MCL_6703		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_215	1585752	1589664	scaffold_8	-1	0			0	MCL_5846		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_80370	1590533	1592580	scaffold_8	1	0			0	MCL_1251		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80283	1592721	1597196	scaffold_8	-1	1	EC-2.7.1.138	CERAMIDE-KINASE-RXN	0	MCL_4251		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80216	1597721	1604974	scaffold_8	1	0			0	MCL_2000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
gw1.8.63.1	1606996	1610416	scaffold_8	-1	1		TRANS-RXN-243	0	MCL_2409		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_96_#_526_1_CBOZ_CBPA	1611680	1615100	scaffold_8	1	0			0	MCL_3410		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_221	1615225	1620779	scaffold_8	-1	0			0	MCL_8789		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.161.1	1621239	1624183	scaffold_8	-1	0			0	MCL_407		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80288	1624956	1632797	scaffold_8	-1	0			0	MCL_8757		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80115	1633611	1638352	scaffold_8	1	1	EC-1.1.1.95	PGLYCDEHYDROG-RXN	0	MCL_1086	C832	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80290	1638544	1647290	scaffold_8	1	0			0	MCL_1300	C832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4409_g	1647855	1652743	scaffold_8	1	1	EC-4.2.1, EC-2.1.1	RXN-15413, RXN-15409	0	MCL_1597	C832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	methyltransferase	tailoring
e_gw1.8.125.1	1655365	1666490	scaffold_8	-1	1		RXN-15029	0	MCL_2758	C832	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0		
e_gw1.8.311.1	1668624	1670153	scaffold_8	1	0			0	MCL_5794		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4413_g	1670605	1671805	scaffold_8	-1	0			0	MCL_8724		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80296	1673289	1677112	scaffold_8	1	0			0	MCL_2873		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.8_#_120	1677689	1685871	scaffold_8	1	0			0	MCL_7619		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_97_#_4678_0_CBOZ4177.g1_CBOZ_CBPA	1686067	1686733	scaffold_8	-1	0			0	MCL_8818		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80226	1686918	1692059	scaffold_8	-1	0			0	MCL_1049		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pm.C_80118	1695289	1697972	scaffold_8	1	0			0	MCL_679		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4418_g	1698786	1700757	scaffold_8	-1	1	EC-1.6.5.2	NQOR-RXN	1	MCL_8844		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4419_g	1702152	1704161	scaffold_8	-1	1	EC-1.6.5.2	NQOR-RXN	1	MCL_8844		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4420_g	1705031	1706873	scaffold_8	1	0			0	MCL_5539		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.319.1	1709733	1711658	scaffold_8	-1	0			0	MCL_8723		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_80391	1727875	1731501	scaffold_8	-1	0			0	MCL_1978		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4422_g	1732063	1735484	scaffold_8	1	0			0	MCL_1522		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_80393	1736414	1744950	scaffold_8	1	1	EC-1.6.2.2, EC-1.7.1.1	CYTOCHROME-B5-REDUCTASE-RXN, NITRATE-REDUCTASE-NADH-RXN	0	MCL_2992		0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0		
fgenesh1_kg.8_#_100_#_616_1_CBOZ_CBPA	1745059	1746700	scaffold_8	1	0			0	MCL_8747		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1.C_80396	1746653	1751349	scaffold_8	-1	0			0	MCL_466		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_236	1753334	1769487	scaffold_8	1	0			0	MCL_923		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4426_g	1772707	1776976	scaffold_8	-1	0			0	MCL_2758		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.8_#_127	1777577	1779428	scaffold_8	1	0			0	MCL_2622		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4428_g	1782475	1784085	scaffold_8	1	0			0	MCL_8768		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.8_#_128	1784844	1794736	scaffold_8	-1	0			0	MCL_3591		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
Genemark1.4431_g	1797115	1800340	scaffold_8	1	0			0	MCL_1946		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genemark1.C_80314	1801630	1810742	scaffold_8	1	0			0	MCL_378		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
e_gw1.8.408.1	1811758	1812988	scaffold_8	1	0			0	MCL_908		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pg.8_#_241	1820517	1824910	scaffold_8	1	0			0	MCL_1743		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_fgenesh1_pg.C_80239	1825586	1830288	scaffold_8	-1	1	EC-4.2.1.145	RXN-14636	0	MCL_250		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
fgenesh1_pm.8_#_131	1830883	1845127	scaffold_8	-1	1	EC-2.3.1.199	RXN-7697	0	MCL_1376		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	acyltransferase	tailoring
e_gw1.8.243.1	1845240	1848281	scaffold_8	-1	0			0	MCL_1185		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
estExt_Genewise1Plus.C_80427	1849593	1854714	scaffold_8	1	0			0	MCL_1204		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
